"contactID","timestamp","customerID","cuJob","cuPhone","premiumCU","cuCreditIndex","cuHistoricSpend","talkTimeSec","holdTimeSec","wrapUpTimeSec","dispositionCodes","socialMediaClout","preCallWaitSec","Ysurvey"
"PH10-87196-18965-43691-4327","1981-04-15 21:38:27","CU10-17357-89464-14928-1747","Civil Service administrator","874.311.9836x4937",0,-1.13847592980741,167.132776410679,292.111203302696,12.145086038368,0.710075354528377,"H",0.508499322514779,30.0306478116093,"1"
"PH10-34508-51942-54806-9034","1937-04-08 11:45:21","CU10-63149-ibmf-42292598","Biochemist, clinical","410.841.8958x471",1,0.61066975873081,162.484343722641,188.588063000356,24.5345717949386,11.4509675347663,"R",0.348299206651686,28.6351740712542,"0"
"PH10-2690-59151-15636-8398","1924-11-25 07:48:20","CU10-20821-wobk-84605678","Educational psychologist","1-197-013-7893x21928",1,0.256663136106905,128.65994111196,193.665865907537,23.2893588631073,15.6996599857047,"V",0.535717942510878,26.0210246739557,"0"
"PH10-94073-xths-82104020","2005-10-18 19:34:24","CU10-58173-mxnq-41932454","Chartered certified accountant","1-071-688-2157x99298",1,1.07116844333068,167.967607185226,217.955823940741,15.6672264462155,9.99239951230022,"P",0.241312450188564,34.1565087966494,"1"
"PH10-80148-gxvd-3446470","1966-08-27 16:19:44","CU10-80167-34633-44638-857","Historic buildings inspector/conservation officer","307.479.6616x537",1,-0.382902526239638,136.588218657688,146.309667514689,21.4294084203903,4.84375911670655,"J",0.308966557043094,24.6317393749958,"1"
"PH10-47826-81758-16311-5765","1966-12-17 13:23:11","CU10-67407-lctg-55911894","Chief Strategy Officer","464.519.9294",1,-0.48112564736691,141.909597618441,190.473961257283,45.9626497360692,4.23108644428841,"T",0.425693059896068,21.2577961670162,"1"
"PH10-64071-69861-9526-2957","2003-06-03 07:50:13","CU10-12808-50904-16442-6758","Multimedia programmer","+62(7)9010946440",1,1.41390814448088,164.498975243514,214.038589600155,42.7637570139532,15.2844619298984,"E",0.560043915815917,24.739999316981,"0"
"PH10-52349-ytor-39550185","1982-11-23 02:50:31","CU10-69173-37479-6282-7837","Research scientist (physical sciences)","1-310-728-3100x694",0,0.636813448501354,100.445939383782,116.874935861649,33.31928197115,6.69848220940352,"V",0.576277407976503,29.4310266779254,"0"
"PH10-47709-12666-14101-9944","1999-05-28 21:29:13","CU10-58797-mkln-38629898","Lexicographer","383-178-0318",0,-3.0156904980519,145.756839980985,159.775322561528,31.5638035211017,14.8459056092364,"G",0.313602369452334,46.0157681578211,"0"
"PH10-78701-nlra-87595440","2005-08-03 07:30:21","CU10-71901-6327-2294-153","Chiropodist","(585)444-3959",1,-0.144386611072823,159.793150430018,129.396552958703,5.07552552571025,3.37977453756335,"N",0.432963110899763,21.0742032598954,"1"
"PH10-28671-oxqz-18011755","2018-05-27 20:41:43","CU10-86911-98634-21728-1754","Horticulturist, commercial","1-085-372-6394",1,0.873546237617914,174.260367409319,151.586375182506,21.8182562385812,7.9565097279621,"Z",0.48789354383567,35.526638302693,"1"
"PH10-20426-99087-57555-3078","1945-07-31 02:18:57","CU10-42138-legi-8061966","Barista","1-902-366-5380x008",0,-1.56935909206651,153.803577482818,169.079826853193,23.2398470871126,17.4645285522567,"L",0.300769375201272,33.2766631649419,"0"
"PH10-73832-67321-71103-5531","1956-07-05 15:22:42","CU10-27923-53114-3308-1794","Armed forces operational officer","06985978220",1,0.90925625678684,189.577190429774,131.767788483032,38.9382675647245,2.60109264934857,"P",0.456800269751612,24.6066242431667,"1"
"PH10-84789-aeuy-48352495","1984-02-15 09:05:05","CU10-12902-96535-85947-4272","Scientist, product/process development","633.490.1875",1,-0.367222700893537,229.354783069884,167.021089579659,21.295335576313,15.833168997968,"L",0.545180298029475,32.6675843160496,"1"
"PH10-20869-76901-42346-8039","1936-07-19 03:47:43","CU10-16162-ycqm-43832263","Geneticist, molecular","1-644-685-6437",1,0.140250747934162,174.737185845201,164.851332873253,34.928808036119,5.83503795495342,"B",0.486391461516955,27.3444829438872,"1"
"PH10-75882-guik-46173213","1973-03-31 04:06:14","CU10-68164-jayv-35718439","Youth worker","+79(6)8689735008",0,-0.39176986656075,228.349011816969,217.44009962669,42.8340250807045,10.5255586773894,"A",0.419215773018436,20.0609842496772,"1"
"PH10-76093-70359-41912-4399","1949-01-09 18:44:24","CU10-78800-sjdq-59651012","Multimedia specialist","08927963578",1,0.610630972155729,152.901405167014,204.845844811507,20.9128562423767,13.1672517752306,"Y",0.337386696288367,26.6087704595559,"1"
"PH10-83300-szla-27796084","1991-10-03 16:47:05","CU10-7324-krjt-18555390","General practice doctor","622.127.4498",1,2.68223971348824,147.241117451485,165.063312016425,16.214010616271,17.5060546875815,"E",0.270277757251148,36.6349068284087,"0"
"PH10-95581-79569-13222-1331","1975-09-19 17:48:52","CU10-20418-cwrh-94342773","Water engineer","304-039-9981",1,2.54308144341291,125.266968885244,162.39916415882,11.0483714077495,7.61740697932602,"I",0.491736055906588,21.535402563089,"0"
"PH10-13265-20245-27515-622","1973-03-25 03:02:05","CU10-24779-37478-27147-2706","Physiological scientist","(137)200-0100",0,-1.30453970710553,275.402880706787,280.091625909469,19.5104719232372,4.39625110597764,"T",0.705130814515674,32.4201913861078,"1"
"PH10-25070-27297-16550-3547","2011-04-24 15:58:01","CU10-95419-51471-55679-7531","Dealer","238.400.9968",1,1.91099263317705,220.796679933285,239.263972517796,14.218515091204,14.1977457990789,"P",0.506970116849536,20.6708577057101,"0"
"PH10-83054-gsmz-22371342","1987-08-15 12:29:37","CU10-56197-2552-12891-5121","Merchant navy officer","1-863-090-7326",1,-1.27247571785379,203.82704545189,148.966190434448,32.3261704134937,3.59620007950922,"L",0.314261253850201,31.9737883971333,"1"
"PH10-32150-81791-48640-1190","1956-12-03 19:23:46","CU10-16538-87936-16893-7077","Animator","(227)899-3759",0,-1.44892767487135,141.533804161882,213.948664448861,9.21223763937185,4.76925636410815,"S",0.698821868948194,40.8914666829974,"0"
"PH10-91881-84939-15342-4822","2002-09-03 05:19:12","CU10-32916-zitx-61547764","Product manager","836-417-7900x4130",0,1.66069144865389,204.019267299425,213.879566166735,44.7527106538975,8.33613732109437,"C",0.550634302099899,20.1293365866585,"0"
"PH10-76405-smfw-887817","1941-08-08 04:27:29","CU10-39653-dqly-9103980","Adult nurse","1-258-077-9999",1,-1.09108981718495,198.497336320024,227.09764334838,1.43910760873778,5.05968738748092,"V",0.596821695132854,35.3728956681733,"1"
"PH10-7633-90720-21087-7337","1997-02-18 15:23:45","CU10-23580-98723-75572-2500","Designer, ceramics/pottery","06311677576",1,0.274437679867959,114.987588118816,121.81403306782,14.1736768533164,14.2516573671041,"W",0.471816830026853,36.4111568865133,"1"
"PH10-91050-uinb-86783049","1978-12-25 10:46:28","CU10-86225-gijc-9209684","Air cabin crew","1-444-296-7367",1,2.12994959735666,150.020789457554,160.226889583518,39.5557171908335,10.9048350181349,"S",0.479080526560258,16.3738806843812,"0"
"PH10-52189-uled-19795725","2010-06-27 18:51:13","CU10-41105-ohkl-93270479","Arts development officer","06407460890",1,1.42282370412324,180.878087771989,203.823697094785,41.6219373403622,6.11041186629448,"D",0.446082711040493,33.2193299752588,"1"
"PH10-67035-46132-86897-7703","1947-07-10 14:08:21","CU10-80365-bnok-53056627","Petroleum engineer","726-226-7429",0,-1.58379292010726,194.92557668554,264.825769467377,17.3383897065186,7.24547649506794,"O",0.514691388282099,41.9731754846553,"1"
"PH10-61917-awxf-28262233","1948-09-29 23:06:58","CU10-20714-bxfq-91445450","Geographical information systems officer","334.320.0901x888",1,-0.0324802699239223,83.4531642553321,108.037767543647,3.69296232782897,16.5903964194069,"L",0.228068087279266,18.1316840231559,"0"
"PH10-29711-96870-55208-853","1929-10-13 07:56:32","CU10-36881-49201-84112-2001","Armed forces logistics/support/administrative officer","106-454-6973",1,0.939444980566781,194.919184513802,156.408506413393,13.6024387938403,14.4873606832409,"G",0.534500297300399,41.3598443787884,"1"
"PH10-54798-qxjl-83621373","1932-06-27 21:15:07","CU10-90668-vwhg-80478583","Insurance risk surveyor","1-567-394-3761",1,1.72655880817999,192.062316957134,139.758000569332,7.36077144950062,8.71834043811744,"Y",0.716807867464347,27.0773291462068,"0"
"PH10-62861-hmbr-26544654","1990-07-26 09:24:31","CU10-66025-vqbs-12168906","Architect","723-176-1353x86819",0,-1.46862562919867,216.27770066339,204.379162516512,34.3993708919607,1.18520663946311,"O",0.44243271640642,26.6921894536633,"0"
"PH10-96030-jgaq-11224295","1990-05-24 00:18:16","CU10-81101-aetl-3899326","Medical laboratory scientific officer","+39(2)4181893225",1,1.06818535522288,180.692478836987,197.223933120846,7.26747500760301,17.999044326419,"B",0.393373745173755,37.793674012247,"1"
"PH10-27853-ahwr-60914371","1928-07-26 04:14:17","CU10-67374-28262-60122-1000","Psychiatrist","353-715-5246",0,0.296855715194394,272.410792543445,210.175219292497,4.29498225371461,14.6117809189648,"O",0.624570243989815,35.2202388850303,"1"
"PH10-22186-87856-90158-1146","1944-07-19 09:51:24","CU10-513-66351-61079-7062","Sub","(920)116-0851",0,-1.15128516384458,141.360761316353,238.353215322314,9.6602849276099,5.05766531066452,"K",0.306222681035128,31.6251773174046,"1"
"PH10-36584-89753-59480-5541","1929-12-13 23:05:53","CU10-74601-57641-52680-4990","Clinical cytogeneticist","572-409-4984",0,-1.29047340002054,184.382630287454,216.588020346095,44.3517416192286,13.7021931985936,"H",0.399029622547695,14.3010328795659,"0"
"PH10-76814-23581-74408-6711","1979-10-24 12:30:11","CU10-89616-rzgk-58178824","Occupational therapist","094-863-3627x6000",1,-0.890810656958359,305.243215633477,184.643582133337,44.8429739979768,2.29131485795097,"T",0.432044431834997,22.7198576362169,"1"
"PH10-20307-lvrq-55945729","1976-01-24 20:26:00","CU10-39533-osiq-97893069","Customer service manager","(390)041-8627x9652",1,0.81904039651512,195.125176599396,236.091820141422,20.0887772802368,5.5955317456389,"E",0.398565905141248,44.5363498871381,"1"
"PH10-94456-vkcw-23345844","2013-02-20 12:11:59","CU10-89615-yceu-77124584","Teacher, secondary school","+70(7)1073357720",1,1.86430023398782,102.358906025423,188.582033564339,1.52393270188755,10.981067248305,"R",0.322864329224058,29.256212754853,"0"
"PH10-82157-3996-68091-2184","1952-08-10 20:36:15","CU10-87968-40292-90525-6247","Petroleum engineer","1-911-104-5624",1,-0.499941789567678,197.318640692365,188.787166765692,10.6475733441693,11.7363147562917,"Q",0.343277318937164,42.9830559446659,"1"
"PH10-32495-44614-40378-8599","1963-04-05 01:50:48","CU10-17638-cjne-73213151","Office manager","1-184-018-7041x9320",0,0.108165775893054,236.984892322688,120.67013131005,44.3715691980083,4.95990278337536,"L",0.672476546421686,37.0473822989534,"1"
"PH10-60298-94976-66829-1857","1975-05-19 05:07:51","CU10-48861-ztjg-60719386","Mental health nurse","733-063-8611x601",0,0.341730525148753,203.244147866602,243.571036051359,45.246878501496,1.5720232266135,"J",0.33099343395616,24.5881215691086,"1"
"PH10-22455-flcd-97544137","1978-10-07 15:36:53","CU10-5290-19629-72186-3604","Customer service manager","942-420-1019x843",1,1.66626935915114,232.159870550256,183.355407093885,10.1976810982772,2.36547715573956,"K",0.651204200501436,23.0259370323762,"1"
"PH10-22116-88235-38618-3555","1948-12-15 00:00:26","CU10-29865-pzib-8766212","Museum education officer","546.056.2315",0,-0.697592870156192,235.690594719178,184.905233759624,43.5375980791753,14.0857294600796,"J",0.663418755569453,33.3785339890379,"0"
"PH10-84583-otme-81026332","1930-09-14 00:50:50","CU10-31952-86135-97309-1666","Fashion designer","(268)677-6249x93664",1,0.238173305541639,198.355348546079,263.798023802532,18.7479599117321,7.81367274516602,"X",0.474670495596794,24.9880652781895,"1"
"PH10-97759-zfin-60948799","1966-11-30 01:49:47","CU10-20434-52549-38812-9793","Charity officer","(117)974-5754",1,1.16208780648439,76.3816115708332,120.834499011593,2.03718812914398,0.992091045731187,"L",0.249880626839471,23.7454462824061,"0"
"PH10-1827-aume-2401987","1953-06-03 11:12:46","CU10-79898-zkiv-40533497","Chief Executive Officer","1-508-611-2152x1514",1,1.85063430048915,59.5076979186611,209.915976498913,17.4367737230968,1.87075275790689,"Q",0.1384944422775,12.6113150058245,"0"
"PH10-68954-rqmz-43726830","1972-12-26 15:26:19","CU10-36070-ubae-27974327","Museum education officer","074.159.0665x6261",1,0.0763412189439776,196.095008259626,213.624434738202,24.8962772824159,8.73230920804829,"A",0.370135679946117,13.3861451416021,"1"
"PH10-64126-qeby-71363121","1996-06-20 07:59:18","CU10-27364-89333-11973-2946","Investment banker, operational","615-315-1268x580",0,-1.46519559398098,143.651414219164,219.122711083366,27.6786875735949,6.61612947587045,"T",0.420115697579618,33.7112310339265,"0"
"PH10-39547-80083-58018-3285","1988-05-09 01:52:48","CU10-27779-77680-50526-9337","Research officer, political party","08856594861",0,-1.32364034961486,187.348255269566,146.879239652936,0.0287501331566885,12.0525921357025,"R",0.479439190709376,50.1411508005335,"1"
"PH10-80184-42296-43249-6148","1974-10-12 13:29:09","CU10-674-12421-56823-5333","Learning disability nurse","(426)367-6812x2647",0,-0.303028275642325,191.994235535275,170.29845970795,21.2708791914433,6.32354898020173,"X",0.118101521860349,34.9148592444316,"0"
"PH10-97077-39048-91052-6826","1948-11-20 14:41:31","CU10-90156-10231-96816-2307","Hydrologist","1-246-690-0076",0,-2.30060693180656,127.05808069782,91.1041959950019,19.0359033317834,11.0403197229033,"B",0.271262348449675,38.4152833082452,"0"
"PH10-83630-iaml-6261682","2004-10-16 05:03:27","CU10-87587-96685-5460-782","IT sales professional","(503)513-7891",1,-0.0393049150369601,175.421857675614,233.080472855789,30.4040232585726,9.16115812981561,"G",0.268565774359836,41.5176341927907,"1"
"PH10-66869-otjq-85171646","1985-08-02 08:58:13","CU10-52501-79364-57386-8273","Administrator, arts","(456)532-7074",1,1.06965181037269,185.880589727202,205.273194891525,17.2159850454832,0.791585592032573,"M",0.391399614148563,27.3486681632584,"1"
"PH10-47704-53680-37621-4144","1959-02-24 11:39:29","CU10-57956-97211-53863-7424","Energy engineer","404.359.8279x6522",0,-3.21533499192702,142.527377049922,253.576541427227,35.7827046363236,4.21265447749505,"W",0.285567288012369,25.2409630571227,"0"
"PH10-7138-nkpq-32371242","2017-05-22 21:29:46","CU10-95807-ncrh-27291812","Scientist, clinical (histocompatibility and immunogenetics)","571-080-4639",1,1.66936637268472,166.887429642609,162.411992863626,40.7719105248,0.244632752967758,"W",0.496491241626394,35.8064006599424,"0"
"PH10-26763-41945-65787-1204","1980-01-05 08:52:03","CU10-13095-sold-52764760","Teacher, primary school","062.564.0866",0,0.373428636962457,239.457380406044,143.510931858003,6.08502348180796,0.583170087494458,"R",0.462512788343189,35.9537780835352,"1"
"PH10-17113-kwfl-99220859","1942-02-07 14:59:30","CU10-18796-ewvh-15621002","Firefighter","+13(0)6689737078",0,-1.32536831114326,219.289229783228,268.473109033283,21.9893259522666,9.51281335503238,"O",0.570554295735827,43.1991272173787,"1"
"PH10-98640-vwln-79027763","1943-09-01 08:25:11","CU10-27362-wkbq-50481827","Surveyor, land/geomatics","605-905-0863x787",1,1.82537634684852,172.191639351482,186.660170354378,21.8866863743374,10.3465632543951,"C",0.335015166667134,24.9040179413609,"0"
"PH10-12948-twdy-20010298","2011-01-26 12:03:30","CU10-18195-17169-96683-3040","Producer, television/film/video","+13(1)1289632353",1,1.1531793003744,210.036445994935,242.890875513771,18.1926560490777,0.426204068714162,"U",0.383942718424858,24.1487251658902,"1"
"PH10-56295-41297-32225-8781","1966-03-23 04:39:21","CU10-23756-yteu-68697345","Aid worker","+44(8)2445236571",1,-0.306244740753806,210.272920439173,137.64971097932,30.9501308445559,4.83408181354258,"J",0.578500491791148,21.8063612370685,"1"
"PH10-89981-4737-8110-7544","1976-06-29 06:04:49","CU10-88215-xiye-31880767","Lawyer","+88(5)9727147604",0,-0.60896040987282,151.05563410831,188.942605886823,31.6815956402452,15.9920354699265,"L",0.50623477792424,46.8005267959519,"0"
"PH10-9724-qkth-47227331","1940-04-09 22:38:17","CU10-20106-51508-20685-3496","Youth worker","697-989-4118x27956",0,-1.1412404869205,164.842013694049,172.424756301533,14.5027090663556,2.32573280922868,"E",0.355111507051406,22.6033777576074,"1"
"PH10-59824-81760-40169-7209","1984-01-28 12:59:31","CU10-56179-wncz-24436065","Nurse, learning disability","142.737.7062",0,-1.52383255682133,174.730262162096,175.590814555619,34.441035630191,9.19222049933582,"A",0.659978375359911,29.743353955534,"0"
"PH10-80998-axsu-90480602","1958-06-16 09:46:59","CU10-32380-52657-88277-2165","Quarry manager","(684)915-0271",1,3.04346155869794,99.6393515157017,204.478660614064,36.0980868092124,2.24746542024004,"W",0.685440402386985,38.0623582072405,"0"
"PH10-97351-80381-5901-8408","1988-02-09 15:18:17","CU10-85503-nkrh-9181377","Trading standards officer","995-139-9112",1,-0.445047567202814,226.77231186373,181.423727250134,6.49423014672859,8.5085983112552,"X",0.202708043534175,38.1272553284007,"1"
"PH10-37194-fbst-10597252","1923-10-06 08:10:17","CU10-22890-hfbu-33729415","Holiday representative","510-586-5142",0,-0.0975049760819965,243.799740987197,260.066777382342,36.3140231957696,7.43073707793805,"T",0.448659676021758,37.0100535826947,"0"
"PH10-50770-gnix-81205453","1997-05-22 11:04:34","CU10-18632-34760-30894-9892","Make","(638)680-0548x7910",0,-2.45753489749713,232.281982773724,226.621103352138,11.2069100931346,5.44722965479406,"F",0.61306542310546,45.0980194700593,"0"
"PH10-42230-45963-14297-741","1981-05-16 15:35:06","CU10-11231-68397-62184-3363","Further education lecturer","395-170-3906",0,-0.109702104294101,217.732043675839,189.784194264761,21.8497592350159,3.77093895181417,"X",0.259573657497931,17.4065919162869,"1"
"PH10-32222-lsdf-18279383","1993-02-22 01:21:28","CU10-84135-rqjf-54378189","Aid worker","891-734-1824x9144",0,-0.938970239453853,203.177349727948,179.531557501675,15.1057576972959,14.2745852378612,"Y",0.525842119888598,13.3924124096951,"1"
"PH10-82616-26316-1111-2153","2012-10-26 18:02:59","CU10-34310-82782-95181-5741","Financial trader","422.325.5234",0,-2.29099051352215,202.010870867828,224.743170770004,8.18796972284257,7.2643850809903,"K",0.519700809811933,36.0893451782159,"1"
"PH10-76656-9729-11995-5034","1962-01-16 11:06:58","CU10-49312-gtmp-15563654","Advertising copywriter","592-277-0962x376",1,2.97525184380154,74.7691240357491,166.489292132515,23.5986525783278,2.86047021036377,"G",0.669073774777316,28.2067383445706,"0"
"PH10-68459-qbgy-55581252","2006-03-11 10:42:38","CU10-2210-pyvx-67549923","Learning mentor","1-726-319-1454x75518",1,2.08516839867268,217.099301952173,239.319437591091,29.2628337515142,13.5612866012338,"P",0.414679139403115,27.8446123297566,"0"
"PH10-54176-91858-33237-110","1977-09-19 00:03:05","CU10-8813-79459-66757-4370","Exhibition designer","1-289-769-8137",0,-2.46067863829993,128.456357410782,130.330781772496,25.0105789361041,16.5367348681015,"A",0.543564820073855,32.9009690174693,"0"
"PH10-1845-nrml-41296477","1979-04-03 07:03:39","CU10-568-45987-33109-9959","Nature conservation officer","538-716-9541",1,1.52542926180137,196.164958519522,174.781576171133,18.341125959086,9.72332791942172,"N",0.464275103895696,40.3886719835176,"0"
"PH10-90310-nscq-95931559","1976-10-07 16:07:31","CU10-24850-4955-47700-226","Advertising art director","571.350.8477",1,1.87535419115262,247.019438194652,250.506909371386,16.2165163206522,3.66541947628432,"F",0.279579633169192,29.617228632348,"0"
"PH10-88598-eqyl-17942695","1944-10-25 10:10:25","CU10-3468-5254-17608-6345","Marketing executive","780-120-4706x2852",1,0.943105320015739,170.151971741171,139.156556764723,15.1624268477656,4.53109266330429,"T",0.579116999071166,13.0687049318928,"1"
"PH10-15943-lueg-81657895","1972-02-24 18:20:00","CU10-44137-kure-55226176","Pathologist","320.097.5984x887",1,1.02072991596494,108.152287085973,168.787727854095,2.94965693327535,0.292027467754913,"B",0.319948296131298,25.224250796728,"0"
"PH10-43785-59215-40981-7663","2014-01-29 05:17:47","CU10-26397-cwky-9275035","Hospital pharmacist","1-992-602-0359",1,0.0407971414007281,163.164606082721,123.828429502148,29.9545749508618,2.36070064471573,"X",0.0979238316842453,34.5073761135365,"1"
"PH10-37315-95447-32740-1207","1940-07-18 21:07:33","CU10-96426-cfna-13811762","Nurse, learning disability","074.656.7863",1,0.189033692498616,117.330507161154,195.786377794356,13.2504014746218,5.58773668312533,"U",0.470791039195082,32.1347825691328,"1"
"PH10-73727-63390-40286-3550","2005-09-07 01:06:00","CU10-20174-ewbc-4873506","Hotel manager","1-402-651-2939x1685",0,-0.951594089984459,204.213289617186,182.113763299799,10.2421397542988,1.32359014992247,"P",0.554864062747764,20.9955786677303,"0"
"PH10-37138-71942-1671-9475","2014-06-04 19:49:12","CU10-18810-pftc-80747489","Lighting technician, broadcasting/film/video","1-642-856-0563x124",0,-0.939689479899393,159.061659547222,202.365574828338,42.0364877903352,4.75129226017896,"S",0.406062482041288,32.9207716973611,"0"
"PH10-976-17543-69029-177","1987-04-06 10:21:24","CU10-61675-41824-33744-5012","Insurance risk surveyor","(798)792-7432x445",0,-1.3506764709166,136.123305116075,200.999276623368,27.9990285866438,1.11280220899329,"S",0.871375234224579,27.2535840078158,"0"
"PH10-44725-aryb-61249821","1989-11-07 15:32:24","CU10-76206-rmuc-73189109","Quantity surveyor","106-467-8482x728",0,0.296736801253635,235.598793914904,132.694401505022,40.8587986647091,16.6414542163554,"E",0.350225057230985,30.3246306392181,"0"
"PH10-51145-vqux-31452086","1979-05-04 14:18:11","CU10-66851-14334-39948-170","Management consultant","593-043-2637x4589",0,1.16000955869771,159.301259549063,163.251021187128,3.9954024566506,10.2928910144946,"X",0.30575944070349,26.100652887425,"0"
"PH10-99123-39974-17077-5869","1976-01-12 23:36:56","CU10-80464-89124-17271-5941","Administrator, charities/voluntary organisations","575-887-5697",1,0.34670895733057,118.313194666278,93.8069115000542,6.83310561441717,15.231381008232,"L",0.267408375656142,31.0016684784101,"1"
"PH10-88700-mcvb-16340423","1944-03-06 06:14:27","CU10-59638-21897-30602-6105","Equality and diversity officer","(568)944-3579x039",1,1.29360004833123,141.8768983762,164.66594027051,4.47686144237538,14.8660413129493,"A",0.392202997631942,25.6270645476371,"0"
"PH10-7851-20303-59621-4122","1975-03-15 09:59:21","CU10-98073-odgk-3447543","Adult nurse","1-702-875-7666x64040",1,3.29267328351528,226.911230559028,165.07828106652,10.2952591395656,5.71688972399786,"D",0.798960327463488,29.2677790276001,"0"
"PH10-14648-jzbe-57544817","2009-03-06 19:42:24","CU10-48277-fvcr-25117077","Psychologist, sport and exercise","229.439.2761x183",1,1.46589443754249,120.207680464526,185.024467811403,31.7875860260474,12.8036578796332,"O",0.311514478704245,28.4199828651655,"0"
"PH10-22562-61222-25432-6756","1967-08-13 18:41:09","CU10-91133-9436-17282-8886","Horticultural consultant","+19(2)0740011103",1,1.74451288512354,216.081278071185,238.859072492241,29.1196899723513,5.04995338446331,"Y",0.321209714755278,34.9986077574608,"0"
"PH10-24722-96753-88729-6804","1960-09-25 09:07:56","CU10-42438-aqyb-3337923","Engineer, chemical","+93(0)8715575516",1,1.98092114251912,143.513823664146,311.001812870954,36.7310164713769,5.61657964340438,"F",0.391680594723978,36.7104300760256,"0"
"PH10-40788-55695-46775-5075","1931-05-29 04:14:50","CU10-25799-26592-93796-1070","Engineer, technical sales","(867)709-8917",0,-1.1220942544039,159.577471386182,217.573326599802,41.0772444222063,15.6474494300551,"P",0.288400855040796,42.1094776272989,"1"
"PH10-34687-gdnp-47368596","2007-05-14 16:12:55","CU10-16523-1413-49652-7923","Actor","527.821.6198x3308",1,1.62826866155026,193.097283974404,196.999937794399,4.41854066587645,6.96216064734095,"W",0.308294667586884,17.1752771607386,"0"
"PH10-88799-79930-10228-652","2007-04-17 14:30:44","CU10-50968-zuwv-93908192","Minerals surveyor","826-490-3665x168",1,0.821414616882504,184.040369985586,213.509228913153,5.80346355153988,2.16666917670122,"A",0.406456163062223,28.2748617201619,"1"
"PH10-25853-yzoc-55124712","1988-05-12 21:51:00","CU10-60438-51452-58240-8804","Technical author","816.320.8907x24002",1,0.227019885825659,136.445887206955,165.511787337748,20.7620434888667,16.5267303891354,"V",0.466994900942529,47.6475562148723,"0"
"PH10-84530-seid-84256454","1983-10-21 03:57:05","CU10-85423-ulas-45118217","Engineer, communications","(417)761-2654x5440",0,-1.42962408211348,196.001850005438,218.94716465822,24.3036378805165,8.64170671916336,"Z",0.536251579086808,40.4632084931387,"1"
"PH10-54998-xgmr-49214550","2013-11-25 08:43:27","CU10-3224-94336-97378-8409","Mudlogger","321.597.8225x16272",0,1.81875483234989,134.700691335247,150.311360365477,4.44368804931954,1.32139707654147,"G",0.27557305812328,17.1634211693537,"0"
"PH10-53132-vnci-22847691","1958-01-23 08:00:25","CU10-80428-gyho-83107310","Charity fundraiser","244.348.8725x49377",1,0.130639102717408,164.909295177179,104.825979910411,9.05278686739124,16.2807312103534,"B",0.189491044564595,25.3104248112608,"1"
"PH10-94285-iuzh-17053555","1956-02-03 00:36:09","CU10-65017-xwcl-24549957","Fish farm manager","(766)392-9271",1,-1.06419271107336,203.184062759899,172.02255085553,15.3299156797507,12.0154307783327,"S",0.591669494590972,36.7016821824797,"1"
"PH10-51841-yopd-46354040","2010-07-29 05:12:53","CU10-78261-apws-74595982","Teacher, English as a foreign language","(831)929-4999",1,0.683375422576834,220.199990760458,129.622468940319,25.3929477698091,14.9503156127798,"W",0.439523611294883,14.7551787365045,"1"
"PH10-46130-eamq-41988787","1928-01-05 16:32:15","CU10-19531-70338-95992-7543","Media planner","729.450.9493",1,0.801225231112772,132.966120916483,198.737832059599,33.2920512490074,5.25223103658141,"Y",0.516960143624683,32.673636968643,"0"
"PH10-45059-dtoh-92293374","1953-09-21 06:32:37","CU10-51466-vqsl-7135004","Engineer, electrical","1-254-296-6667",1,0.921202504856912,223.891679513187,241.632908405843,33.6864336008669,7.6378572965981,"I",0.483978244282298,31.9688401238292,"1"
"PH10-17350-94436-57085-2777","1936-11-01 12:08:10","CU10-8042-mpvg-98303550","Solicitor","+05(6)6472686172",0,-2.33491087110475,56.7062306385,167.692847852244,24.1807193321143,12.7648606348692,"V",0.496979988418994,24.0040326776714,"0"
"PH10-69013-60818-62497-5128","1964-01-08 19:09:57","CU10-91829-47849-14373-4473","Personnel officer","682.184.4467",0,-0.420445895720133,233.865183443465,261.092530108885,14.3759648414659,3.34643905594658,"M",0.471886128084227,37.200920124383,"1"
"PH10-10753-qveh-80258740","2005-08-21 16:54:43","CU10-32712-wfjb-2596730","Insurance account manager","(076)718-1263",1,1.5704059393046,175.77037361242,181.326785422319,27.6395720897083,14.5714750439633,"O",0.537720722507908,20.6103448154018,"0"
"PH10-50370-89492-71684-266","1941-03-09 02:50:57","CU10-61148-ecwp-94867192","Rural practice surveyor","(844)720-1205x708",0,-1.26476979003418,118.61613680778,185.749586455899,40.1016524047741,0.190236907749422,"I",0.364250760372474,30.2149316616544,"0"
"PH10-35706-fsxq-71578157","2013-02-19 16:32:09","CU10-12447-hugf-90776618","Industrial buyer","(852)398-6261",1,-0.228143503698966,138.3438020363,220.324794310775,37.4205477864948,8.61734579282395,"Y",0.359400774092809,23.3592108610696,"1"
"PH10-98659-16661-46742-9558","1999-05-03 06:12:45","CU10-27126-obwk-86384709","Psychologist, sport and exercise","867-541-4240x0365",0,1.32073030539222,211.760662929779,150.013589995397,38.3419214689063,10.4997435697737,"R",0.366312528650887,16.1786697367989,"0"
"PH10-23614-16283-50756-4954","1981-08-08 22:36:40","CU10-48686-823-64209-3740","Museum/gallery exhibitions officer","(015)001-3915x297",1,1.72604658988725,167.601087413087,225.671245205339,26.2339733477374,6.71909825858313,"Z",0.413132643590037,19.3406053111667,"0"
